appeal_id,title,content,publish_time,region_city,region_district,complained_unit,category,subcategory,root_cause,confidence,tags,qualitative_analysis,evidence_suggestion,llm_reason,llm_model,route,priority,matched_keywords,created_at
FZ26080423399,"此前多次投诉和美佳园6栋301户外置钢架外机隐患时，明确要求鼓楼区城管局、住建局到场核查，工单却仅转交社区调解，城管、住建全程未到场履职。
主管部门刻意回避处置，存在明显推诿踢皮球。","我要求城管和住建明确答复：为何刻意绕开城管、住建两大主管单位处理此事，其中是否存在偏袒、隐瞒问题？
本次禁止转派乡镇、社区，必须派城管局、住建局联合上门，调取楼栋竣工图纸出具官方书面认定，因此事已经多次敷衍处置，特申请上级督办追责。",2026-08-04 20:35:06,福州市,鼓楼区,,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['层层加码', '推诿踢皮球']",该条目反映的是城管和住建部门在处理户外置钢架外机隐患时，存在推诿踢皮球现象，未按要求到场核查，导致问题长期得不到解决。这反映了为应付上级检查而增加基层负担的问题。,建议调取城管局和住建局的内部工作记录，了解是否存在推诿现象；询问社区工作人员和居民，了解问题处理过程和结果。,该条目反映了城管和住建部门在处理问题时推诿踢皮球，未按要求到场核查，增加了基层负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-06 15:45:47.842689
NP26080420469,投诉：浦城县仙阳镇卫生和计划生育办公室开具证明问题,浦城县仙阳镇卫生和计划生育办公室办事推诿，我昨天和今天到该部门办理生育情况说明，我生育了两个孩子，第二孩子的户口上在了浙江，我需要享受浙江育儿补贴，浙江需要我在户籍地开具生育情况说明，我把户口本、出生证明和村委会开具的证明到该部门开具生育情况说明，可是工作人员不给开具，说我的第二个不是在本地出生的，户口也不在本地，他们不给开，只能给开一个，我就把他们开具第一个孩子的证明拿到卫生局盖章，卫生局有跟他们协调，说要把两个孩子的证明写上去，但是没有协商下来，我他们开具的证明材料传到浙江，浙江说有两个孩子就得开具两个孩子的证明，我今天再次找卫生和计划生育办公室开具，他们要求我手写办理生育情况说明承诺书并按手指印，并把我昨天给他们的证明材料拿我，让我重新找村支书和村里管理局签字，非常不合理，程序非常复杂，我已经跑了两趟都没有给办理好，现在又要我找村里签字和手写承诺书，请处理。,2026-08-04 16:34:31,南平市,浦城县,浦城县仙阳镇人民政府,形式主义为基层减负,评比创建/证明/借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['基层办事', '证明材料', '程序繁杂']",该条目涉及基层办事过程中开具证明材料的问题，存在程序繁杂和不合理要求，可能为了应付上级检查而增加了基层负担。,建议调取该卫生和计划生育办公室的办事流程和相关文件，了解其开具证明的具体要求和程序，以及是否存在上级部门的考核或检查要求。,该条目描述了基层办事过程中开具证明材料的复杂程序和不合理要求，可能为了应付上级检查而增加了基层负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-06 15:53:54.435251
ND26080420146,天安经典一区加装电梯请问住建局是否符合国补,我对贵单位答复的不敢苟同，请你们再认真、仔细阅读关于国补的文件。不要搞形式主义，个人主观主义，完全不按文件办理。,2026-08-04 09:42:59,宁德市,东侨经济技术开发区,"宁德市12345中心
宁德市12345中心",形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['形式主义', '国补办理', '文件解读']",该条目反映了市民对住建局在国补办理过程中存在形式主义现象的不满，认为住建局未按文件办理，存在主观主义。这表明为了应付上级检查/考核/指标而增加了基层的无谓负担。,建议调取住建局关于国补办理的文件、相关会议记录、工作人员的工作记录等，以核实是否存在形式主义现象。,投诉内容涉及住建局在国补办理过程中存在形式主义，即为了应付上级检查/考核/指标而增加了基层的无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-06 16:09:42.138918
XM26080323398,有关有人在农田上烧东西等问题,1、 2026年7月11日曾来电反映“有关有人在农田上烧东西等问题”（诉求编号：XM26071121421）。2、 2026年8月3日再次来电反映：2026年8月3日19:38，此处又在烧垃圾，烟味扰民。此处经常都在烧垃圾，同安城管每次拍照就走，形式主义；同安城管电话经常无法接通，接通了也经常不到现场。其曾要求同安城管对烧垃圾的人员进行处罚，城管表示需要证据，得调监控，其提供视频证据，城管却让其将视频交给社区，城管还让其联系119。其要投诉同安城管不作为。要求有关部门调查处理。,2026-08-03 19:58:31,厦门市,同安区,厦门市同安区城市管理和综合执法局,形式主义为基层减负,台账留痕迎检,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['垃圾焚烧', '形式主义为基层增加负担']",该条目反映的是城管部门在处理农田焚烧垃圾问题时，存在形式主义现象，如拍照后就离开现场，要求提供证据但不主动调查，导致实际问题未能得到有效解决。这反映了为了应付上级检查而增加了一线工作人员的负担。,建议调取城管部门的执法记录、拍照记录、与城管工作人员的谈话记录，以及相关监控视频，以核实是否存在形式主义现象。,该条目反映了为了应付上级检查而增加了一线工作人员的负担，属于台账留痕迎检类型。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 11:00:32.380159
FZ26080221734,投诉鼓楼区“智慧鼓楼”服务中心越权定性、拒不派单、违规退件，恳请提级效能督查,"工单编号：FZ26073022604
先前通过12345平台提交民生咨询诉求，鼓楼区“智慧鼓楼”服务中心（鼓楼区12345中心）仅承担工单接收、流转分派职能，无权限单方面判定诉求权属，“无权直接将工单定性为军队事项予以退件”！事项权属界定应当由行业主管职能部门核实认定。
鼓楼区12345中心未经核查，越权作出事项定性，拒不履行工单分派法定职责，与相关职能部门相互串通、推诿扯皮，擅自退件，属于乱作为、懒政怠政。
依据《福建省12345便民服务平台监督管理办法》《福建省机关效能建设工作条例》第三十六条相关规定，现提出诉求：
1. 恳请福州市12345市级平台提级督办，将本件移交福州市鼓楼区大数据管理局开展效能核查，查实鼓楼区12345中心越权处置工单、违规拒派问题；
2. 责令纠正违规处置行为，依规向法定责任单位正常派单办理原诉求；
3. 以书面形式反馈核查过程、整改措施及处置结果。",2026-08-02 18:41:18,福州市,鼓楼区,福州市鼓楼区住房和建设局,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['智慧政务', '越权定性', '工单处理']",该条目反映的是鼓楼区12345中心越权定性、拒不派单、违规退件的问题，属于层层加码/一刀切的范畴。诉求者反映的是基层服务中心越权定性、推诿扯皮的问题，这可能与上级检查/考核/指标有关，增加了基层无谓负担。,建议调取鼓楼区12345中心的工单处理记录，了解其具体操作流程和相关决策依据；同时，可以找相关工作人员谈话，了解其具体工作情况和决策背景。,该条目反映的是基层服务中心越权定性、推诿扯皮的问题，这可能与上级检查/考核/指标有关，增加了基层无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 10:47:05.683895
FZ26080221254,向福建省效能以及福建省人民政府，投诉厦门市人社局、12345履职不作承办方答复避实就虚，不核查，借已答复、涉信访推诿，拒不履行督办职责。,"本人实名向福建省人民政府、福建省机关效能建设办公室提交效能投诉，依据《福建省机关效能建设工作条例》、闽政办〔2016〕179 号文件，反映厦门市人社局、厦门市 12345 政务服务中心双重履职不作为、长期敷衍群众，全套工单、答复截图证据齐全可随时提交：
1. 核心事实：两年以来我累计上千次反映厦门市人社局监管失职问题。海沧区教育局工作人员招考隐瞒病史，案件经厦门市人社局发回重审后，依据《事业单位工作人员申诉规定》第二十九条，教育局重审复聘后必须 30 日内向市人社局报送全套人事备案卷宗，人社局负有法定审核、监管、纠错职责，但该局全程不核查、不监管、放任基层违规聘用存在招聘违纪人员，明显行政不作为。
2. 厦门市人社局始终回避核心诉求，只会套话敷衍：每次平台答复完全避开 “30 日备案审查监管义务” 这一关键问题，反复拿体检标准偷换概念、避重就轻，对我提出的法律争议全部不予正面回应，通篇空话套话，按照省级文件规定，此类答复属于不合格办结件。
3. 厦门市 12345 拒不履行督办复核职责，统一模板推诿：我多次针对人社局答非所问的无效答复申请平台复核督办，但厦门 12345 从未启动黄橙红三级预警督办机制，每一次都机械复制一句 “厦门市人社局已依法依规予以答复” 直接办结工单，不审核答复内容是否合规、不要求人社部门逐条回应我的诉求、不向下推送督办整改通知，明知答复回避核心问题却不作为，严重违反全省热线办理硬性规定。
现恳请省政府、省机关效能办专项介入督查：
一、核查厦门市人社局未履行人事备案监管法定职责的不作为问题，调取全部人事卷宗，责令该局逐条书面回应所有法律争议；
二、核查厦门市 12345 拒不落实省级督办要求、以统一模板敷衍办结不合格工单的效能失职问题，依规对相关单位及责任人开展效能问责；
三、书面反馈本次投诉核查、整改、追责完整处置结果。",2026-08-02 15:43:54,厦门市,思明区,"厦门市12345中心
厦门市12345中心",形式主义为基层减负,评比创建证明借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['人事招考', '效能投诉']",该条目涉及对厦门市人社局和12345政务服务中心的效能投诉，反映其在处理人事招考问题时敷衍了事，未履行法定职责，属于为了应付上级检查/考核/指标而增加一线无谓负担。,调取厦门市人社局和12345政务服务中心的工单、答复截图、人事卷宗等材料，找相关工作人员谈话，了解具体处理流程和原因。,该条目反映的是基层在处理人事招考问题时，由于上级检查/考核/指标的压力，导致基层工作人员敷衍了事，未履行法定职责。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 10:37:46.016773
FJ26060820160,多户民众向12345投诉肖玉树违规占地确无人跟进处理，明明违规占地相关政府人员不处理，涵江12345工作人员不明确事实真相，次次退回诉求以同样话术回复,请涵江12345继续传达相关问题，你不传达下去，相关部门如何解决，而不是推脱给纪检单位。 1、肖玉树户2023年5月违规搭建围墙投诉至今无人处理，该围墙位署及周边，以前为我户及其他村民旧厕所位置。去年向村委寻求帮助时，村里解释九几年“厕改”时上述位置已收归国有，并明确说明肖玉树户未有报批手续，即肖玉树搭建围墙行为违法，请相关部门依法拆除，相关部门也明确回复说，涉及利益帮忙解决，结果上一条这么说，下一条回复又是推卸责任，请相关部门履行职责。 2、投诉跟进此项工作的政府相关人员，该投诉未办结，已被无故关闭502次投诉通道，未完成的诉求就按完成结案。 3、多户乡民向12345投诉肖玉树违规占地，你们确至今都是不处理。,2026-06-08 15:24:56,莆田市,涵江区,"涵江区12345中心
涵江区12345中心",形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['层层加码', '一刀切']",该条目反映政府工作人员对违规占地问题的处理不力，存在层层推诿和不作为现象，属于层层加码/一刀切的形式主义问题。,建议调取政府工作人员的处理记录、相关会议记录、上级指示文件等材料，以核实是否存在为应付上级检查而增加基层负担的情况。,投诉内容涉及政府工作人员对违规占地问题的处理不力，存在层层推诿和不作为现象，属于层层加码/一刀切的形式主义问题。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 19:26:03.024035
FZ26060821504,紧急投诉：仓山区世茂国风长安小区长期缺失市政排水配套、五年汛期积水淹库、相关部门懒政怠政、区别对待民生诉求恳请市级督办整改,"尊敬的福州市人民政府、市级住建、市政工程中心、政务服务督办、属地街道等上级监督管理部门：
我们是世茂国风长安小区全体业主，现就小区五年市政排水配套缺失、重大安全隐患长期未整改，基层部门懒政推诿、漠视民生诉求问题，发起紧急申诉，恳请福州市人民政府高位督办处置。本小区交付五年，始终未接驳正规市政雨污管网，无合规排水出口，属于市政配套遗留硬伤。每逢降雨、汛期暴雨，小区积水无法外排，必出现园区积水、地下车库雨水倒灌险情，持续侵蚀楼栋地基、损坏建筑主体，严重威胁上千业主人身与财产安全。五年来，我们多渠道维权，始终遭遇基层推诿敷衍，合法诉求长期落空。现正式申请福州市政府专项督办，坚决不接受仓山区城乡建设局敷衍式回复，仅认可市级上级部门的正式书面处置答复。
小区反复淹水绝非物业运维问题，而是市政配套缺失导致的结构性硬伤。无市政排水通道致使雨水常年淤积倒灌，长期浸泡建筑主体，形成不可逆安全风险，全体业主长期处于高危居住环境。
五年来每逢汛期，业主与物业只能通宵自发抢险，耗费大量人力物力，多名人员抢险受伤，业主车辆、私人财物多次泡水受损，累积损失惨重。长期灾情困扰与反复抢险，严重影响全体业主正常安居生活。
五年间我们通过12345热线、线下信访等多渠道维权，诉求始终简单明确，即补齐管网配套、根治淹水隐患。但所有投诉工单均流于形式，全部期末模板化回复，无实地核查、无问题研判、无整改方案、无实质动作，五年维权零整改、零闭环，是典型的虚假履职、漠视民生行为。
该隐患长期由仓山区城乡建设局承接处置，该局无相关审批与统筹施工能力，仅靠模板回复糊弄群众，市级部门疏于督办、不予追责，导致顽疾逐年恶化。五年岗位人员几经更迭，深陷新官不理旧账乱象，各级单位相互推诿，问题长期悬而不决。 基层部门长期以福日单位宿舍不予配合搪塞甩锅，但根源是政府前期规划失职：当年规划李厝山支路市政工程时，未提前统筹征地与多方沟通，导致工程半途搁置、沦为半拉子工程，后续直接撒手不管，该行政遗留问题不应由百姓承担。 原规划路线因政府失误无法落地后，业主主动提出接驳迎安路成熟管网的简易整改方案，却被职能部门直接驳回。调研施策、出台整改方案、破解民生难题，本是政府法定职责，不该由群众替政府谋划出路。 更令群众寒心的是，相关部门常年以“无资金、无预算”为由拒改隐患。市政配套是民生保底工程，理应优先保障。即便基层财政紧张，市属城投国企仍每年重金投入文旅亮化、演艺烟火等锦上添花项目。民生为本、民生优先是施政底线，试问形象工程可重金投入，百姓安居保命工程却无人问津？本末倒置的施政方式，严重透支政府公信力、伤害群众感情。
同期相关部门大力推进江心岛周边市政提升类非刚需项目，资金充足、落地迅速，与本小区五年民生困境形成强烈反差。重面子工程、轻百姓安危的差异化履职行为十分明显。民众不禁质问：是否因本小区无重要领导入住，普通百姓的合法诉求与安居安危就该被长期漠视搁置？此类懒政怠政行为，与“真抓实干、马上就办”的工作作风完全背道而驰。
当前李厝山支路市政管网正在施工，是小区五年以来唯一、不可复刻的整改窗口期。若错失此次同步接驳机会，管网配套短板将彻底固化，后续整改成本、难度大幅攀升，业主将永久面临暴雨淹水、财产受损的风险。依据市政建设规范，道路管网施工应同步补齐沿线小区基建短板，彻底根治积水倒灌顽疾。
五年隐患搁置、五年诉求漠视、五年履职敷衍，已构成严重不作为、慢作为。本次申诉为纯粹民生安居维权，完全不涉及高考相关事宜、不干扰公共秩序，仅为解决重大居住安全问题。申诉附历年淹水实景佐证，隐患真实、损失确凿。若持续放任，极易引发建筑损毁、人员受伤及群体性维权问题。全体业主现郑重提出四项硬性诉求：
一、市政府挂牌督办，严查履职失责：恳请市政府牵头专项核查组现场核验，查实小区无市政管网、存在长期安全隐患的事实，厘清各级部门履职责任，严查五年推诿怠政、漠视群众安全的责任单位及责任人，依规追责问责。
二、抢抓施工窗口期，根源彻底整改：依托当前李厝山支路在建市政工程，同步规划、同步配套、同步施工，为小区建设标准化市政雨污管网及专属排水通道，彻底终结五年暴雨积水、地库倒灌的顽固隐患。
三、公示整改方案，全程闭环监督：要求责任单位出具正式书面整改文件，明确详细施工方案、时间节点、具体负责人、竣工验收时限，所有整改进度全程公开公示，接受全体业主监督，杜绝形式整改、纸面整改、虚假整改。
四、落实追责善后，建立长效机制：对多年因职能部门不作为导致的业主抢险损耗、车辆及财产泡水损失问题，予以正面回应、妥善处置；对长期敷衍履职、漠视民生安全的相关单位及个人依法追责；同步建立汛期应急排水、常态化隐患排查机制，永久保障小区居住安全。
全体业主严正重申：本次申诉不接收仓山区城乡建设局模板化、敷衍式回复，坚决拒绝拖延搪塞、虚假办结。",2026-06-08 12:57:23,福州市,仓山区,福州市仓山区人民政府上渡街道办事处,形式主义为基层减负,台账留痕迎检,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['市政排水', '投诉回应', '懒政怠政']",该条目反映了关于市政排水配套缺失的投诉，业主多次通过多渠道维权，但所有投诉工单均流于形式，无实地核查、无问题研判、无整改方案、无实质动作，五年维权零整改、零闭环，是典型的虚假履职、漠视民生行为。这表明为了应付上级检查/考核/指标而增加了基层一线的无谓负担。,建议调取相关部门关于市政排水配套的审批材料、历年投诉工单的回复材料、以及关于整改方案的制定和实施情况的材料。,该条目反映了为了应付上级检查/考核/指标而增加了基层一线的无谓负担，具体表现为台账留痕迎检的问题。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 19:36:03.231523
FZ26060621368,晋安区宦溪镇鱼蓝溪泄洪区，非景区点位，大量游客停车游玩,晋安区宦溪镇鱼蓝溪泄洪区，非景区点位，大量游客停车游玩，愈演愈烈。反复告知宦溪镇政府，相关部门监管不利，形式主义，对安全生产，人民群众财产安全熟视无睹。互相推诿扯皮。,2026-06-06 13:46:57,福州市,晋安区,福州市晋安区宦溪镇人民政府,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['层层加码', '监管不利']",该条目反映的是宦溪镇政府在监管非景区点位游客停车游玩问题上存在形式主义，导致监管不利，增加了基层负担。关键现象是监管不力，因果链条是上级检查/考核压力导致基层过度管控。,建议调取镇政府关于非景区点位管理的文件、会议记录、检查记录等，以及与相关工作人员的谈话记录，以核实是否存在形式主义增加负担的情况。,投诉内容涉及监管不力，属于层层加码/一刀切的典型表现，反映了为了应付上级检查/考核而增加基层负担的问题。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:53:01.040386
XM26060522178,有关申请农村自建房流程不便民等问题,其是翔安区新圩镇户籍人口。其发现申请农村自建房到镇里面审批，需要打印迁移记录（证明在其他地方是否有建房），如果夫妻有一人原不是当地户籍，就还需要到原户籍地打印协查函。其的户口在农村，回农村盖房，但是镇上的部门（村建办）还要收其社保缴纳记录，如果在企业工作，还要需要企业盖章申请人没有享受房屋补贴待遇，而且还要收取毕业证书，但是其盖房跟其毕业信息又有什么关系。这些信息都是可以在有关部门的系统上面查询到的，其不理解为什么要村民和各个部门的工作人员耗费精力来做这些事情，而且还浪费资源（打印纸质材料，申请一次需要20-30张的材料）。这个情况在整个厦门市都存在，其想知道是真的在系统上无法查询到的吗？有关部门办理这些事项可以更为便民，希望厦门市政府可以牵头采取更便民的办理流程。,2026-06-05 15:52:47,厦门市,翔安区,厦门市翔安区新圩镇人民政府,形式主义为基层减负,台账/留痕/数据造假,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['农房审批管理', '台账留痕']",该条目反映在申请农村自建房过程中，需要提供多种纸质材料，且这些材料在相关部门系统中可以查询到，但仍然要求提供，增加了基层工作人员的负担。这表明为了应付上级检查/考核/指标而增加了基层无谓的负担。,建议调取相关部门的系统记录，查看是否可以查询到这些材料，以及是否有其他地方的类似情况。,该条目反映了在申请农村自建房过程中，需要提供多种纸质材料，且这些材料在相关部门系统中可以查询到，但仍然要求提供，增加了基层工作人员的负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:30:47.678934
FZ26060423797,关于投诉好年华聚福州官网闽侯县海外人才补贴问题,诉求编号：（FZ26060122891），答复收悉。对答复不满意，本人不满意，问题未解决。6月2日鼓楼区人社局致电沟通，工作人员仅电话问询，未查阅我此前填报的申报报名表就给出答复。我于6月3日重新在鼓楼人社局端口完整上传全套申报材料，截至6月4日晚间，材料状态仍滞留待审核，无任何处理进展。此外对方推荐的双一流落地奖励，政策写明境外毕业生可申报，但申报系统仅可选国内院校、无法录入境外高校信息，实际不能填报，政策说明和系统设置冲突，指引无效，本次诉求没有得到实质性处理。,2026-06-04 19:13:04,福州市,闽侯县,福州市鼓楼区人力资源和社会保障局,形式主义为基层减负,指尖形式主义,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['指尖形式主义', '留痕式填报']",该条目投诉了鼓楼区人社局在处理海外人才补贴问题时，仅电话问询未查阅申报材料，且系统设置与政策说明冲突，导致无法正常申报。这反映了基层在处理政策时，由于系统设置和政策说明不一致，增加了基层的负担。,建议调取鼓楼区人社局的政策文件、系统设置说明以及相关申报材料，以核实是否存在系统设置与政策说明不一致的情况。,投诉内容涉及系统设置与政策说明不一致，增加了基层在处理政策时的负担，符合指尖形式主义的定义。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:17:57.874365
FJ26060420168,莆田湄洲湾职业技术学院人事决策搞多重标准、选择性适用用工规则，,"一、事实经过
21年东软与湄洲湾职业技术学院合作办学，23年8月底东软撤走，为保障校区正常运行，按照市政府会议精神，湄职院对愿意留下的56名职工全部接收，按校聘人员管理，享受人事代理相关待遇。劳动合同2026年8月31日到期，学院做出少部分人员续签、大部分人员不续签，同步向社会组织招考的决定。
二、存在问题
1、56名企业员工不再续签劳动合同缺乏合理解释。原因第一点的凡进必考原则与第四点签订学历提升人员特殊保护逻辑矛盾；第二点指出学历（本科）与上级要求存在偏差，而校区编外员工也有本科学历却正常续签，学院双重用工标准、区别对待。
2、56人一刀切不再续签是整体方案，唯独学院签订过学历提升协议的人员破例保留岗位。差异化留人模式不排除部分进修教职工与院管理层存在人情往来、利益输送，管理层利用人事决策权，通过规避到期解约、保留岗位的方式为特定人员保全工作待遇、规避失业与经济损失；反观无服务协议的普通劳动者依规被清退，违背公平公正用人纪律。
3、23年8月湄职院依规接收企业员工同时，违规接收11人进校，通过暗箱操作的这11人关系户违规进校问题2025年巡视组已点出问题，而直到26年7月才进行解聘，也未对相关领导进行处分。
4、学院在校区正常运营、员工并未犯错的前提下，做出清退部分人员，给予经济补偿金，后重新招录人员之举，此举需要付出几百万补偿金。该操作属于人为制造岗位空缺，无端增加财政支出。据了解，25年至今所有的供应商（除物业、水费、电费等刚需费用外）应付款长期拖欠不付，却挥霍财政资金用于无必要的裁员补偿，涉嫌国有资金浪费。
举报诉求：
1、暂缓方案推动。
2、公平处理，56人统一政策，要么统一续签，要么统一不续签、统一安置。",2026-06-04 16:08:12,,,"莆田市12345中心
莆田市12345中心",形式主义为基层减负,评比创建/证明/借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['人事决策', '多重标准', '选择性适用用工规则']",该条目反映湄洲湾职业技术学院在人事决策中存在多重标准和选择性适用用工规则，可能为了应付上级检查而增加一线无谓负担。,建议调取人事决策文件、上级检查文件、相关会议记录等材料，了解是否存在为了应付上级检查而增加一线无谓负担的情况。,该条目反映人事决策中存在多重标准和选择性适用用工规则，可能为了应付上级检查而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:10:36.052201
FJ26060420157,多户民众向12345投诉肖玉树违规占地确无人跟进处理，明明违规占地相关政府人员不处理，涵江12345工作人员不明确事实真相，次次退回诉求以同样话术回复,请涵江12345继续传达相关问题，你不传达下去，相关部门如何解决，而不是推脱给纪检单位。 1、肖玉树户2023年5月违规搭建围墙投诉至今无人处理，该围墙位署及周边，以前为我户及其他村民旧厕所位置。去年向村委寻求帮助时，村里解释九几年“厕改”时上述位置已收归国有，并明确说明肖玉树户未有报批手续，即肖玉树搭建围墙行为违法，请相关部门依法拆除，相关部门也明确回复说，涉及利益帮忙解决，结果上一条这么说，下一条回复又是推卸责任，请相关部门履行职责。 2、投诉跟进此项工作的政府相关人员，该投诉未办结，已被无故关闭502次投诉通道，未完成的诉求就按完成结案。 3、多户乡民向12345投诉肖玉树违规占地，你们确至今都是不处理。,2026-06-04 15:29:17,莆田市,涵江区,"涵江区12345中心
涵江区12345中心",形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['层层加码', '一刀切']",该条目反映的是政府工作人员在处理违规占地问题时，存在推诿和拖延现象，表明存在为了应付上级检查/考核/指标而增加一线无谓负担的情况。,建议调取相关政府工作人员的处理记录、上级检查/考核/指标的相关文件、以及相关部门的回复记录，以核实是否存在形式主义为基层增加负担的问题。,该条目反映了政府工作人员在处理违规占地问题时存在推诿和拖延现象，符合为了应付上级检查/考核/指标而增加一线无谓负担的判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 18:11:21.510959
QZ26060329026,投诉：村干部许*山侵占土地、龙眼树地划分界线三方分地未能处理 M,诉求者来电反映原工单QZ25040301296，部门已答复，问题没有处理，镇政府一直不处理。驻张坑村工作队员黄*东在处理许*山霸占耕地、不与三方((许*山、许*山、许*进)分龙眼树地界线行政不作为乱作为、欺上瞒下、歪曲事实颠倒黑白充当许*山的保护伞。1、10月14日本人找驻村干部查询不到本人反映的事项信息，驻村干部（李*）电脑没有收到投诉的相关事项问题信息，诉求者表示既然没有收到事项相关问题，为什么会回复部门答复意见处理，请政府各部门和霞美镇政府答复。在南安市霞美镇镇长黄*水不作为，乱作为。2、镇长亲自告诉其2025年7月14日-7月30日村书记黄*江已经处理，三方要到现场分龙眼树地界，等驻村干部李*探亲回来就到现场分龙眼树界限。诉求者2025年8月4日和村书记黄*江联系，请求分地。2025年8月4日村书记告知许*山不到现场分龙眼树地界，因驻村工作队员黄*东和村委会副主任黄*湖告知许*山，诉求者到国家信访局控告许*山的多项罪状，许*山才不到现场分地，诉求者有录音证据。诉求者请求镇政府处理问题，镇政府一直推脱，不作为，敷衍了事。诉求者多次和南安市纪委书记陈*松反映情况，南安市纪委书记9月4日告知4+2处理，镇书记黄*良、镇长黄*水，驻村村干部李*，村书记黄*江4个人处理，再加两个人，驻村工作队员黄*东和村委会副主任黄*湖，动员许*山到现场分地，至今一直未处理。诉求者和纪委书记反映，纪委书记表示会抓紧处理。诉求者2025年1月13日和1月16日向人大反映，转到霞美镇处理。2025年6月6日向国家信访局反映情况，霞美镇政府6月23日书面答复2025年8月10日处理完成。诉求者表示镇政府于8月4日书面回复，但歪曲事实，颠倒黑白。诉求者9月22日到省信访局反映，信访局要求霞美镇处理。诉求者表示多次向中央巡视组反映多次，未处理。诉求者2025年10月9日到镇里找镇长，找不到镇长。诉求者第一次拨打镇长电话，电话不接。诉求者第二次拨打镇长的电话，镇长让其找李*和戴*阳。诉求者告知镇长，李*2023年至今多次表示处理不了，镇长违背南安市纪委书记陈*松的4+2处理方案。要求按照南安市纪委书记说的4+2处理，镇长挂断电话。诉求者多次拨打镇长的电话，电话无法拨通。诉求者表示镇长不作为，乱作为，制造冤假错案，镇长明目张胆保护村霸许*山，多次反映未处理，恳求按照纪委书记说的4+2处理，恳求政府各部门合理合法，依法依规、公平公正，处理问题。请求平台打电话给镇长（黄*水），反映存在现实问题，并请求处理问题。现问题没解决，信息天天来，驻村干部李*表示查不到其投诉的问题，平台多次将工单批转南安市12345不合理。诉求者表示其拨打的是泉州市12345中心的固定电话28382345，强烈要求泉州市12345中心和政府处理，不要将工单派转到南安市12345中心处理。故再次反映，望部门核实处理。,2026-06-03 20:44:46,泉州市,南安市,"泉州市12345中心
泉州市12345中心",形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['村干部不作为', '行政不作为', '乱作为']",该条目反映村干部在处理土地纠纷问题时存在不作为、乱作为现象，可能与上级检查或考核有关，增加了基层负担。,建议调取镇政府、驻村干部、村书记的会议记录、工作日志、相关文件等，以核实是否存在为了应付上级检查而增加基层负担的情况。,投诉内容涉及村干部不作为、乱作为，可能与上级检查或考核有关，增加了基层负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-09 17:54:35.925745
