appeal_id,title,content,publish_time,region_city,region_district,complained_unit,category,subcategory,root_cause,confidence,tags,qualitative_analysis,evidence_suggestion,llm_reason,llm_model,route,priority,matched_keywords,created_at
SM26071720173,三明市三元区城管局不作为,三元区城管局作为万达华府万中包子铺保护伞，违法占道经营虚假整改、不整改，严重影响人民群众通行！,2026-07-17 11:11:12,三明市,三元区,三明市三元区城市管理局,形式主义为基层减负,评比创建证明借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['城管局不作为', '违法占道经营', '虚假整改']",该条目反映三元区城管局存在违法占道经营和虚假整改的问题，可能为了应付上级检查或考核而增加了基层的无谓负担。,建议调取城管局的考核记录、整改记录以及相关领导的谈话记录，以核实是否存在为了应付上级检查而增加基层负担的情况。,该条目反映基层存在违法占道经营和虚假整改的问题，可能为了应付上级检查或考核而增加了基层的无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 08:12:33.399274
QZ26071521691,投诉：阳光城丽景湾小区典型避险式懒政，一刀切 M,诉求者来电反映原工单QZ26062720045，部门已答复，现存在：1: 请正面回答，福州，泉州，均有下地库案例，为什么不落实，小区单独规划、独立防火分区的地下非机动车专用车库，若因无法改造满足，请出具地下车库不满足非机动车停放消防改造条件的书面说明（联合社区、街道/消防救援站现场踏勘、签字佐证），镇政府是否规避自身管理责任，放弃精细化管理，直接采取最简单的全面禁止方式？与省里禁止一刀切、分类管控的政策精神相悖。 2:请正面回答，为什么临时突击一刀切，参内镇政府，身为基层单位，是否有做到管控流程合规？故再次反映，望部门核实处理。,2026-07-15 20:00:42,泉州市,安溪县,"安溪县12345中心
安溪县12345中心",形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['层层加码', '一刀切']",该条目反映小区地下车库改造过程中一刀切的问题，存在过度管控和一刀切的现象，可能为了应付上级检查而增加了基层负担。,建议调取镇政府关于地下车库改造的决策文件、会议记录、相关通知等，以核实是否存在过度管控和一刀切的情况。,投诉内容反映小区地下车库改造过程中一刀切的问题，存在过度管控和一刀切的现象，可能为了应付上级检查而增加了基层负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 07:25:37.977544
QZ26071521676,投诉：村干部许*山侵占土地、龙眼树地划分界线三方分地未能处理 M,诉求者来电反映原工单QZ25040301296，部门已答复，问题没有处理，镇政府一直不处理。驻张坑村工作队员黄*东在处理许*山霸占耕地、不与三方((许*山、许*山、许*进)分龙眼树地界线行政不作为乱作为、欺上瞒下、歪曲事实颠倒黑白充当许*山的保护伞。1、10月14日本人找驻村干部查询不到本人反映的事项信息，驻村干部（李*）电脑没有收到投诉的相关事项问题信息，诉求者表示既然没有收到事项相关问题，为什么会回复部门答复意见处理，请政府各部门和霞美镇政府答复。在南安市霞美镇镇长黄*水不作为，乱作为。2、镇长亲自告诉其2025年7月14日-7月30日村书记黄*江已经处理，三方要到现场分龙眼树地界，等驻村干部李*探亲回来就到现场分龙眼树界限。诉求者2025年8月4日和村书记黄*江联系，请求分地。2025年8月4日村书记告知许*山不到现场分龙眼树地界，因驻村工作队员黄*东和村委会副主任黄*湖告知许*山，诉求者到国家信访局控告许*山的多项罪状，许*山才不到现场分地，诉求者有录音证据。诉求者请求镇政府处理问题，镇政府一直推脱，不作为，敷衍了事。诉求者多次和南安市纪委书记陈*松反映情况，南安市纪委书记9月4日告知4+2处理，镇书记黄*良、镇长黄*水，驻村村干部李*，村书记黄*江4个人处理，再加两个人，驻村工作队员黄*东和村委会副主任黄*湖，动员许*山到现场分地，至今一直未处理。诉求者和纪委书记反映，纪委书记表示会抓紧处理。诉求者2025年1月13日和1月16日向人大反映，转到霞美镇处理。2025年6月6日向国家信访局反映情况，霞美镇政府6月23日书面答复2025年8月10日处理完成。诉求者表示镇政府于8月4日书面回复，但歪曲事实，颠倒黑白。诉求者9月22日到省信访局反映，信访局要求霞美镇处理。诉求者表示多次向中央巡视组反映多次，未处理。诉求者2025年10月9日到镇里找镇长，找不到镇长。诉求者第一次拨打镇长电话，电话不接。诉求者第二次拨打镇长的电话，镇长让其找李*和戴*阳。诉求者告知镇长，李*2023年至今多次表示处理不了，镇长违背南安市纪委书记陈*松的4+2处理方案。要求按照南安市纪委书记说的4+2处理，镇长挂断电话。诉求者多次拨打镇长的电话，电话无法拨通。诉求者表示镇长不作为，乱作为，制造冤假错案，镇长明目张胆保护村霸许*山，多次反映未处理，恳求按照纪委书记说的4+2处理，恳求政府各部门合理合法，依法依规、公平公正，处理问题。请求平台打电话给镇长（黄*水），反映存在现实问题，并请求处理问题。现问题没解决，信息天天来，驻村干部李*表示查不到其投诉的问题，平台多次将工单批转南安市12345不合理。诉求者表示其拨打的是泉州市12345中心的固定电话28382345，强烈要求泉州市12345中心和政府处理，不要将工单派转到南安市12345中心处理。故再次反映，望部门核实处理。,2026-07-15 19:50:42,泉州市,南安市,"泉州市12345中心
泉州市12345中心",形式主义为基层减负,评比创建证明借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['村干部不作为', '信访问题', '基层不作为']",该条目反映了村干部不作为、信访问题以及基层不作为的情况，存在为了应付上级检查/考核/指标而增加一线无谓负担的现象。关键现象是多次反映问题未得到处理，且存在推脱、敷衍了事的情况。,建议调取镇政府、信访部门、纪委等部门的记录，以及相关信访工单的处理情况，找相关村干部谈话，了解具体处理过程和原因。,该条目反映了基层不作为、信访问题，存在为了应付上级检查/考核/指标而增加一线无谓负担的现象。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 07:25:44.147383
PT26071520283,本人注意到：本事项在“办理部门为12345中心”的情况下，回复内容却完全来源于城厢公安分局，且未见12345平台对该回复进行任何独立审核或复核说明。  该处理方式实质上是将投诉事项直接交由被投诉单位自,"本人注意到：本事项在“办理部门为12345中心”的情况下，回复内容却完全来源于城厢公安分局，且未见12345平台对该回复进行任何独立审核或复核说明。

该处理方式实质上是将投诉事项直接交由被投诉单位自行认定并通过平台发布，导致“平台转办=原单位自我结论”的结果，已明显偏离12345平台应有的监督与协调职责。

同时，多次不同事项均出现内容高度一致的模板化回复，进一步说明平台未履行实质审查义务。

本人认为：  
该类处理方式已构成程序性不当，属于形式化履职，不能视为有效答复。

现要求：  
1. 明确说明12345平台在本事项中的审核过程；  
2. 提供是否进行独立复核的依据；  
3. 如未复核，请说明理由并移交上级督查机构处理。",2026-07-15 10:29:52,莆田市,城厢区,"城厢区12345中心
城厢区12345中心",形式主义为基层减负,台账留痕迎检,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['台账留痕', '迎检']",该条目反映了12345平台在处理投诉时，将投诉事项直接交由被投诉单位自行认定并通过平台发布，导致平台未履行实质审查义务，形成形式化履职。这属于为了应付上级检查/考核/指标而增加一线无谓负担。,建议调取12345平台的审核流程记录，查看是否有独立审核或复核的记录；询问12345平台工作人员关于审核流程的具体情况。,该条目反映了平台未履行实质审查义务，形成形式化履职，属于为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 07:28:24.756296
XM26071423015,补充内容,"补充内容
其是思明区厦港街道福海社区厦成海景花园的业主，经常有外来人员或游客在小区内进出。2024年，曾有一名外来游客到小区内跳楼，然后死亡。之后，小区有进行人员管控登记，但只做了一个月的人员管控登记，后至今都未再进行人员管控登记。其认为小区在走形式主义，并未实际处理问题 。其认为社区监管不力，要投诉社区书记不作为。如果问题得不到解决的话，其就会向上或走信访渠道投诉。要求相关部门调查处理，并让社区领导做出回复。",2026-07-14 21:06:26,厦门市,思明区,,形式主义为基层减负,台账/留痕/数据造假,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['台账留痕', '数据造假']",该投诉反映社区在人员管控登记方面存在形式主义，只做了一个月的登记后就停止，未实际处理问题，属于台账留痕和数据造假的表现。,建议调取社区人员管控登记台账，了解实际处理情况；询问社区工作人员关于人员管控登记的政策和执行情况。,投诉内容反映社区在人员管控登记方面存在形式主义，未实际处理问题，属于台账留痕和数据造假的表现。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 07:09:07.635684
QZ26071421674,福建锦汐建工有限公司不实填报社保减员原因，拒不配合更正离职事由，导致无法申领失业补助金，现请求公司关于我本人离职原因进行更正，把“人员统筹范围内转出”替换为合规选项合同到期，用人单位提出不续签。,"本人2026年6月与福建锦汐建工有限公司劳动合同到期，双方未续签，劳动关系终止。本人申请失业补助金时，社保审批驳回，系统显示该公司填报停保原因为“人员统筹范围内转出”，不符合失业金申领条件。
本人多次联系该公司人事，要求将减员离职原因更正为“劳动合同到期终止”，企业无正当理由拒不配合修改。社保系统可查询本人完整参保记录，企业刻意不实填报停保信息，侵害劳动者社保待遇权益。现申请南安市劳动监察大队介入核查，责令企业限期更正社保减员原因，并协助完成失业金申领。",2026-07-14 19:13:27,泉州市,泉州台商投资区,泉州台商投资区管理委员会民生保障局,形式主义为基层减负,台账留痕/数据造假,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['台账留痕', '数据造假']",该条目涉及企业不实填报社保减员原因，导致无法申领失业补助金，反映了为了应付上级检查/考核/指标而增加一线无谓负担的情况。,建议调取社保系统数据，了解企业是否确实存在不实填报情况，以及是否存在其他类似情况。,该条目反映了企业为了应付上级检查/考核/指标而进行不实填报，增加了基层无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 07:10:52.823861
ND26071420436,富贵世家物业违反消防规定,"富贵世家物业违反消防规定，未落实消防值班的行为违反高层民用建筑消防安全管理规定：
第三十七条：禁止在高层民用建筑公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电。违反此规定的，由消防救援机构责令改正，对非经营性单位和个人处500元以上1000元以下罚款。
第四十七条  违反本规定，有下列行为之一的，由消防救援机构责令改正，对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款：
（四）未按照规定落实消防控制室值班制度，或者安排不具备相应条件的人员值班的；
（七）在高层民用建筑的公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电，拒不改正的。
截止目前，消防值班室仍未按规定落实值班制度。业主多次投诉，消防救援局明确情况属实却不依法处置，不依法履行职责，蕉南街道办却还在找理由推脱，搞形式主义，完全致业主生命财产安全不顾，包庇纵容物业违法行为，损害群众利益。违反群众纪律，工作纪律和廉洁纪律。",2026-07-14 15:46:39,宁德市,蕉城区,宁德市蕉城区蕉南街道办事处,形式主义为基层减负,评比创建证明借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['特定场所消防安全', '消防监管', '形式主义']",该条目反映的是关于消防值班制度落实不到位的问题，涉及消防救援局和街道办的推脱和形式主义行为，符合为了应付上级检查/考核/指标而增加一线无谓负担的特征。,建议调取消防救援局和蕉南街道办的相关会议记录、工作文件、以及业主的投诉记录，以核实是否存在形式主义行为。,该条目涉及消防值班制度落实不到位，且存在推脱和形式主义行为，符合为了应付上级检查/考核/指标而增加一线无谓负担的特征。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 07:05:27.472682
ND26071420111,投诉对ND26070320073三次诉求,谢先生来电对ND26070320073三次诉求，问题没有得到解决，该处依旧很多占道经营，2026年7月14日早上城管部门来该处整治，可只是让摆摊人员将摊位推旁边让城管部门拍照，拍完后就离开，存在形式主义，且摊贩不卫生，造成附近很多老鼠，现要求有关部门再次介入整治，烦请相关部门核实处理。,2026-07-14 09:26:39,宁德市,东侨经济技术开发区,宁德市城市管理综合执法东侨大队,形式主义为基层减负,台账留痕迎检,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['台账留痕', '迎检']",该条目内容涉及城管部门在整治占道经营时，只是让摊贩将摊位推旁边拍照，然后离开，存在形式主义，且摊贩不卫生，造成附近老鼠问题。这表明为了应付上级检查，城管部门采取了形式主义的做法，增加了基层一线的无谓负担。,建议调取城管部门的检查记录、摊贩的投诉记录、以及相关检查人员的访谈材料，以核实是否存在形式主义行为。,核心判断依据：为了应付上级检查/考核/指标而增加一线无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 06:53:43.872910
FJ26071320007,投诉厦门市政府（针对集美灌口洪茂居住区物业监管缺位、城管放任电动车占盲道、基层整改流于形式,"本人多次向12345灌口镇政府、集美区住建、集美城管投诉两大民生问题，区级、镇级仅做表面清扫，无长效解决方案，厦门市主管部门未统筹督办，属地治理不作为：
① 洪茂居住区国企物业长期放任园区垃圾乱堆，高温滋生蚊虫细菌；镇政府仅安排保洁临时清理，未监督物业建立长效管控机制，资源浪费严重；
② 小区周边人行道、盲道长期被电动车占用，残障人士通行受阻，辖区城管长期不开展常态化整治、劝导处罚。
多次基层反馈后问题无实质改善，厦门市住建、城管系统未统筹整改，请求福建省政府督办厦门市政府，限期出台完整整改方案并书面回访。",2026-07-13 04:06:09,厦门市,集美区,"厦门市集美区灌口镇人民政府
集美区城市管理和综合执法局",形式主义为基层减负,评比创建证明借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,['评比创建证明借调'],该条目反映的是灌口镇政府、集美区住建、集美城管在处理民生问题时仅做表面清扫，未采取长效解决方案，存在形式主义为基层增加负担的现象。,建议调取镇政府、集美区住建、集美城管在处理民生问题时的相关文件、会议记录、工作台账等材料，以核实是否存在形式主义为基层增加负担的情况。,该条目反映的是灌口镇政府、集美区住建、集美城管在处理民生问题时仅做表面清扫，未采取长效解决方案，存在形式主义为基层增加负担的现象。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 06:40:13.901450
FZ26071221407,请尽快恢复前宅行政村主干道的路灯！！！,"前几年，前宅自然村老人会刚安装太远能路灯没多久（当时安装太阳能路灯的资金也是上级拨款）。后来，平安建设部门说，太阳能亮度不够，行政村的主干道要装照明线路的路灯。村委就将照明线路的路灯工程承包给当时前宅村的老人会会长林建峰和林聿明施工。他们施工时将主干道太阳能拆下装上照明线路和电灯，经过使用三四年了，今年正月十五晚上，路灯的照明线路突然被前宅村主持两委工作的王强停掉到现在。村民多次找王强和上迳镇政府相关部门的领导反映，问题一直得不到解决。后来，王强拿了一份造假的两委会议记录，称路灯更改施工的钱村里出，电费要老人会出。
请问相关部门的领导：老人会是不是脑子进水了！太阳能路灯用的好好的，为何要拆掉换照明线路的路灯，还要去出电费！是村委要求更换，为何要老人会出电费，是不是扯淡。
现在还在宣传平安建设，到底要老百姓讲真话，还是讲假话？！本村的路灯停掉快半年了都没人管，哪来的什么平不平安！！！",2026-07-12 17:25:18,福州市,福清市,福清市上迳镇人民政府,形式主义为基层减负,台账/留痕/数据造假,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['台账留痕', '数据造假']",该条目反映的是前宅村路灯工程中存在造假的两委会议记录，可能为了应付上级检查而增加了基层的无谓负担。,建议调取两委会议记录、施工合同、电费支付记录等材料，以核实是否存在造假情况。,该条目涉及伪造会议记录，可能为了应付上级检查而增加了基层的无谓负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 06:20:12.230424
FZ26071122008,福州市鼓楼区文化体育和旅游局办案不负责任、应付了事、流于形式，最后推脱甩锅，是否存在违规违纪问题,"本人在福州12345平台多次投诉与“福州超体健康科技有限公司”的礼品卡纠纷案件（FZ26250922508、20260523616、FZ26060620599、FZ26061721144、FZ26070120463）
每次我提交投诉后，商家均已各种虚假理由反馈鼓楼区文旅局，鼓楼区文旅局接每次到反馈后草草结案并都主观指引本人私下协调，不然就去起诉。完全没有行业职能部门该有的公信力，偏袒商家，让消费者自己去承担损伤。期间没有过一次三方协商、甚至连单方面与我沟通都没有过，就是直接结案。照成商家根本就不怕消费者的投诉，反正随便编个理由就能结案。
这样多次偏袒商家，不公正办案是否平时与商家就存在吃喝拿享等违规违纪行为导致。请相关部门严查！！！",2026-07-11 18:21:30,福州市,鼓楼区,福州市鼓楼区文化体育和旅游局,形式主义为基层减负,评比创建/证明/借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['服务质量纠纷', '评比创建/证明/借调']",该条目反映的是基层部门在处理投诉时存在应付上级检查、考核和指标的现象，表现为不公正办案、推脱甩锅等，属于评比创建/证明/借调类形式主义问题。,建议调取鼓楼区文旅局的内部会议记录、考核指标文件、与商家的沟通记录等，以核实是否存在为了应付上级检查而增加一线负担的情况。,投诉内容反映基层部门在处理投诉时存在应付上级检查、考核和指标的现象，属于评比创建/证明/借调类形式主义问题。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 06:15:19.253990
PT26071021281,投诉有关教育部门安排老师回校防台值班，教师的安全谁来保证？,本人是农村小学教师的家属，台风即将来临，我家属学区通知我家属必须回校进行防台值班。本人认为:农村小学已经放假，台风天要求相关人员特地回校防台值班，有何必要？学校已经放假无其他人了，值班如果学校不安全为何要安排人值班，值班人员安全如何保证？人员排查后撤离不行吗？如果学校安全，安排人员值班有何必要？不要动不动就给老师安排教学以外额外的负担？老师真的是弱势群体嘛？盼有关教育部门树立和践行正确的政绩观，实事求是，科学防台，正确对待老师回校防台值班的安全问题，不浮夸，不乱作为，不给教师队伍层层加码，增加社会不稳定因素。,2026-07-10 20:10:16,莆田市,湄洲,湄洲社会事业保障局,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['教师待遇', '防台值班']",该条目反映的是教育部门在台风期间要求教师回校防台值班的问题，存在为了应付上级检查而增加教师负担的情况。,建议调取教育部门关于防台值班的相关文件、通知，以及教师的反馈记录，以核实是否存在为了应付上级检查而增加教师负担的情况。,该条目反映的是为了应付上级检查而要求教师回校防台值班，属于层层加码/一刀切的典型表现。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 06:05:23.504031
FZ26071021607,关于闽侯县住建局、上街镇、城管局对三松科技产业园“工业改办公”投诉联合推诿的举报。,"诉求内容：请批转到“福州效能办”处理；本人于2026年6月26日通过闽政通12345平台投诉闽侯上街新港大道116号三松科技产业园1#、2#厂房“无改建审批、无规划许可，擅自将工业厂房隔断改建为办公室对外出租”问题（受理编号FZ26062621494），明确要求转至消防救援大队、自然资源和规划局处理。

截至2026年7月9日，三个单位分别作出回复，均未正面回应核心问题：

1. 闽侯县住建局回复（7月8日）：
称“三松科技产业园1#厂房、2#厂房已于2023年11月16日通过消防验收备案。”——用原始厂房备案回答“改建后是否合规”的问题，答非所问。

2. 闽侯县上街镇人民政府回复（7月9日）：
内容与住建局高度雷同，只提原始厂房消防备案，对违法建设、规划审批等问题只字未提，未履行属地监管职责。

3. 闽侯县城市管理和综合执法局回复（7月9日）：
称“已开始调查取证，待核实后再作进一步处理。”——6月29日已派员现场查看，截至7月9日回复时已10天，无实质进展，无明确办结时限，存在拖延履职嫌疑。

综合问题：

三个单位的回复口径一致、相互配合，形成“联动推诿”——住建局说备案合规、上街镇照搬、城管局说调查中，没有一家正面回答“工业厂房改建为办公室是否办理了规划审批手续”“改建行为是否构成违法建设”这两个核心问题，致使本人投诉事项至今未获实质性处理。

恳请上级部门：

1. 责令闽侯县住建局、上街镇人民政府、闽侯县城市管理和综合执法局分别就各自职责作出实质性答复；
2. 明确告知“工业改办公”是否须经规划审批、是否已办理规划审批手续；
3. 如确认存在违法建设或改变土地用途行为，依法查处并书面告知结果；
4. 对三单位联合推诿、敷衍答复的行为进行效能督查。

事件地点： 福建省福州市闽侯县上街新港大道116号三松科技产业园
原受理编号： FZ26062621494",2026-07-10 12:44:51,福州市,闽侯县,"闽侯县城市管理和综合执法局
闽侯县住房和城乡建设局
闽侯县上街镇人民政府",形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['违法搭建', '推诿敷衍']",该条目反映的是多个部门对工业厂房改建问题推诿敷衍，存在层层加码、一刀切的情况，为了应付上级检查而增加了基层的负担。,建议调取各部门的回复记录、现场检查记录、相关审批文件等材料，找相关人员谈话了解具体情况。,该条目反映的是多个部门对工业厂房改建问题推诿敷衍，存在层层加码、一刀切的情况，为了应付上级检查而增加了基层的负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 05:54:44.192376
FZ26070923710,为人民服务。,"我是一个骑行者爱好者，今天16点骑行石竹山东张水库一圈，回时至石竹山景区西北门，被门卫拦了，说不能进去。说台风到了封路.我打电话给管委会，值班领导也不让进，说是上级叫封路。那时时间是，傍晚时间6:25。我想请教下领导领导，就是台风到了，也应该能让往里面骑一下，应该人性化，什么都没有就把路封了。就是我们街坊邻居也会让借路。管委会说封路了，保安叫我们往国道骑。天都黑了，我们没带晚上骑行装备。路上都是车，万一被撞的话，是谁的责任？我想说的，不要那么形式主义，为人民服务不是说说的，要做。附上通话记录时间,谢谢。",2026-07-09 22:50:23,福州市,福清市,福清市石竹山风景名胜区管理委员会,形式主义为基层减负,过度管控/盲目决策,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['景区管理', '形式主义']",该条目反映的是景区管理中存在过度管控的情况，即为了应对上级封路指示而封路，导致骑行者无法进入景区，增加了基层一线的负担。,建议调取通话记录、景区管理规定、上级指示文件等材料，以核实是否存在为了应付上级检查而增加基层负担的情况。,该条目反映的是为了应对上级指示而封路，增加了基层一线的负担，符合过度管控/盲目决策的判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 05:32:52.667129
ND26070920584,投诉部门问题（请求12345平台履行热线独立督办职权，核查承办单位敷衍答复，恶意引导群众通过司法途径或其他途径规避行政监管职责问题）,郭先生来电反映，1、他此前反映的诉求件FZ26062721317被福安市12345平台直接答复，他表示他只是在信访平台反映福安市城南派出所某一些方面的问题，对部门答复不满意，现想要重新发起诉求，并对部门答复做出反馈，为何无法成功，为何就必须继续向信访局反映，这不合理，这原本就是2个不同平台，诉求反映也不是同时进行的，老百姓反映问题为何还需要部门指定渠道反映，剥夺了老百姓的选择权；2、12345平台的哪一条法律文书有规定老百姓通过信访反映的诉求件办结情况下就不能再次进线反映，只能通过信访渠道反映；3、老百姓已经多次向12345平台反映同样的问题，宁德市12345平台和福安市12345平台没有重视，且平台一直直接答复他的诉求，宁德市政府管理不到位，平台没有对部门答复进行审核，导致群众诉求得不到解决。他的诉求如有哪里不合理不合规，部门可以指出，老百姓可以进行修改，但不要总是漠视老百姓诉求。以上问题，他表示不满。他认为信访平台和12345平台是不一样的，且他不是同时在两个平台投诉。他表示他的信访件已经办结了，根据《国务院办公厅关于进一步优化地方政务服务便民热线的指导意见》（国办发〔2020〕53号）原文规定不受理已进入信访渠道的事项，这里的关键限定词是正在进入、正在办理过程中的信访事项，文件没有写信访已经办结出具答复意见书后群众不能再来12345提交监督督办诉求。（国办函〔2025〕66号）（2025年新规）明确禁止简单分流一刀切推诿群众诉求，要求区分诉求是否新增监督、问责、督办新内容，不能仅因历史有信访单号直接打发群众。老百姓有多次反馈均被12345平台应付性回复，申请福建省12345平台介入督办，现就上述情况进行投诉，要求福安市12345给出合理的解释，烦请相关部门核实处理。,2026-07-09 17:29:46,宁德市,福安市,"福安市12345中心
福安市12345中心",形式主义为基层减负,评比创建/证明/借调,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['敷衍应付', '行政监管职责']",该投诉主要涉及12345平台在处理群众诉求时的敷衍应付问题，投诉人认为平台在处理群众诉求时存在不合理的引导和限制，剥夺了群众的选择权。这可能涉及到为了应付上级检查或考核而增加基层工作人员的负担，即通过限制群众的投诉渠道来应对上级的考核。,建议调取12345平台的内部文件、会议记录、相关法律文书等，以核实平台在处理群众诉求时是否存在敷衍应付的情况。,投诉内容涉及平台在处理群众诉求时的敷衍应付问题，可能涉及到为了应付上级检查或考核而增加基层工作人员的负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 05:28:50.958654
SM26070920416,投诉：低保的问题,诉求人反映：位于尤溪县中仙镇，我是低保户申请人的儿子，低保户申请是隶属哪个部门负责？为何相关的标准流程或者范例不一一通知清楚呢？导致我沿用去年的方式提供材料被拒，去年我只打印银行流水，手写备注，扫码就可以了，今年不止提供这份材料，还要填写表格，还是被拒，没有任何的意义，部门理应将范例公布于群众才是，这样才能提供我们双方的效率，请相关部门核实处理，谢谢！,2026-07-09 17:27:58,三明市,尤溪县,尤溪县中仙镇人民政府,形式主义为基层减负,程序繁杂,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,['程序繁杂'],该条目反映低保申请流程复杂，要求相关部门公布范例以提高效率。这可能是因为为了应付上级检查/考核/指标而增加了基层无谓负担。,建议调取相关部门的低保申请流程文件、范例通知等材料，找相关工作人员谈话，了解具体操作流程和背景情况。,该条目反映低保申请流程复杂，要求相关部门公布范例以提高效率，符合为了应付上级检查/考核/指标而增加一线无谓负担的判断逻辑。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 05:28:53.477887
FZ26070921885,关于教师节假日值班的问题,"针对12345平台FZ26043021781诉求单内容，闽侯县教育局回应如下：来件收悉，根据福州市教育局下发值班工作相关文件及安全生产要求，福州市各县（市）区的学校均要安排相关人员值班，并非只有闽侯县的学校需节假日值班。同时按照教师减负工作要求，各校在法定节假日、寒暑假、周末期间，没有学生在校的情况下，不得安排一线教师参加假期工作值班。
本人回应如下：
我了解到的情况是，学区要求周末、寒暑假节假日要有一线教师值班。这完全与贵局工作指导精神背离。难道是下级单位层层加码导致的政策执行荒腔走板？是学区的问题还是学校个别行政领导的问题？我想只需贵局经办人员在周末时间逐一拨打所辖中小学、幼儿园值班室电话，或者随机抽查几所学校，就可以得证。
或者贵局只需要将相关精神再次严肃贯彻传导一遍，我想这些基层的官僚主义应该要适可而止了。",2026-07-09 14:19:05,福州市,闽侯县,闽侯县教育局,形式主义为基层减负,层层加码/一刀切,为了应付上级检查/考核/指标而增加一线无谓负担,0.8,"['教师减负', '节假日值班']",该条目反映基层教师在法定节假日、寒暑假、周末期间被要求值班，这与上级教育局下发的文件精神背离，存在层层加码的情况，增加了基层教师的负担。,建议调取福州市教育局下发的值班工作相关文件及安全生产要求，以及闽侯县教育局的回复文件，以核实是否存在层层加码的情况。,该条目反映基层教师在法定节假日、寒暑假、周末期间被要求值班，这与上级教育局下发的文件精神背离，存在层层加码的情况，增加了基层教师的负担。,qwen2.5vl:7b,full,HIGH,[],2026-08-10 05:18:53.240887
